annual_income,credit_score,loan_amount,debt_to_income,employment_years,age,collections_flag,default
-0.2176031000450042,0.5617141059482047,-0.31280306282087755,0.3007091976480228,-0.8352140515450766,-0.022933751138358716,-0.40053633900406493,0
1.5212291871361305,-1.680165260354808,0.5271974750571328,2.0478894055916808,-0.32986347531532606,-0.6594912229817786,2.4966523698860974,1
-0.9003811292674542,1.4246315284884246,-1.2280192460205126,-0.29017390474691657,-0.32516253972249104,0.5428951127224589,-0.40053633900406493,0
-1.30835166642531,-0.9963707294786195,-0.43622704557787984,1.9288213666392517,1.115674219481402,0.6136237207050612,-0.40053633900406493,0
4.272367949552638,0.2887649376982495,-1.2115865277368263,-0.13162876197068815,-0.47324201089679013,1.0379953686006744,-0.40053633900406493,0
0.578533306546699,-0.021146097085552394,-0.01559881136146851,0.3395495739907939,-0.6166205464782542,-0.800948438946983,-0.40053633900406493,0
-0.11072695409619326,-1.195396164660878,-1.0650468934686947,1.8103900551678525,0.32591703988514087,-1.3667773028078007,-0.40053633900406493,0
-0.8579635005686413,0.729464115601822,-0.5773089510435997,-0.6798511231366828,0.7113937584976019,-0.7302198309643808,-0.40053633900406493,0
-0.01706157043292601,-0.4874342595125591,-0.40584370418190635,-0.3965073940787647,-0.4685410753039552,0.5428951127224589,-0.40053633900406493,0
-0.7994319276740038,1.934989608705789,-0.368295413397545,2.0943705117067997,-0.8728215362877556,0.7550809366702657,-0.40053633900406493,0
0.9149444346765967,-0.6821948639409111,-0.7283470827500316,-1.3796146247875865,0.7325479686653589,0.18925207280944792,-0.40053633900406493,0
-1.067347145988173,0.7891717461565002,-0.8467031744762229,1.413072107005738,-0.38627470242934475,-0.30584818306876754,-0.40053633900406493,0
-1.2580271061804085,-0.16330712221573707,-0.6745158635646679,-1.0663447041213039,-0.7035878549456996,0.9672667606180723,-0.40053633900406493,0
-0.37575783120864376,0.26744078392872184,0.23850148097248958,0.284791010622297,-0.35336815327950044,-0.30584818306876754,-0.40053633900406493,0
-0.9394187348501915,-1.9602224798612709,-0.6110347192448502,-0.5098448857019319,0.16608522972875475,-1.5789631267556072,2.4966523698860974,1
0.8491023243014516,-0.3978728136805417,0.043656529921858485,-0.446172137599029,-1.0303028786477244,-0.16439096710356313,-0.40053633900406493,0
-0.3353955525348086,1.052169642647342,0.05117578999428753,-0.5053877933347286,0.1919403754893465,0.4721665047398568,-0.40053633900406493,0
0.025418061324973762,0.4437204550901505,-0.48950615461873476,1.8957115376257423,2.1545809854979123,0.6843523286876634,-0.40053633900406493,0
0.580892848375373,1.508506533315235,-0.6705397103326506,0.36883903811812924,-0.4309335905612761,1.1794525845658788,-0.40053633900406493,0
0.041536801337523216,-1.1655423493835388,-0.560084074726488,1.5327768734391958,1.3413191279374768,-1.508234518773005,-0.40053633900406493,0
0.21946502741646004,0.38259121428417175,-0.6406854344838496,1.265988058888032,-0.689485048167195,0.11852346482684571,-0.40053633900406493,0
0.749092417669416,0.9810891300822495,0.5471646584572294,1.3971539199800125,0.41523481614900376,1.6745528404440944,-0.40053633900406493,0
4.14875303300041,-1.2977521027546117,-0.3936521519996013,-0.9759294018151817,-0.2358447634586282,1.6745528404440944,-0.40053633900406493,0
-0.6391968397267493,-0.23296602452952722,-1.1245422826409384,-0.39587066659773557,0.9017816500074145,-0.7302198309643808,-0.40053633900406493,0
-0.20161213429234068,-1.3062817642624214,0.45196358609594967,-1.0644345216782167,2.1028706939767288,-0.9424056549121874,-0.40053633900406493,0
3.641608088995671,-1.5024639789420773,-0.7652030754227569,0.2809706457361229,-1.3335132243855747,0.40143789675725455,2.4966523698860974,1
-0.16002692235364369,1.2355573650652798,0.3990656731026945,-0.05967855661440794,4.009100076871277,-0.09366235912096092,-0.40053633900406493,0
0.07075668496761736,-0.2727711115659799,-0.9529570118347865,0.20010625564543622,0.041510436518630144,-1.7204203427208118,-0.40053633900406493,0
-0.7629073300551391,1.265411180342619,-0.9845453936331221,-0.3837728444581841,-0.562559787160653,-0.30584818306876754,-0.40053633900406493,0
-1.2757980050547024,-1.3674110050684019,-0.7204629498864491,-0.790004977354705,-0.2522980380335504,-0.800948438946983,-0.40053633900406493,0
0.08887836357950754,-1.4185889741152686,1.1620646093655387,0.13579678006150422,0.08381885685414407,0.4721665047398568,2.4966523698860974,1
-0.2929549724273834,0.3541590092581348,-0.29984911854337276,0.6604602244294249,0.4622441720773527,-1.7204203427208118,-0.40053633900406493,0
-1.0846048924728975,-0.7276863919825708,0.5116068447677661,-0.39077684674950336,0.10732353481831865,-0.8716770469295853,-0.40053633900406493,0
0.9977548297412823,0.017237379699596496,-0.3048920445937363,-1.3407742484448157,-0.32751300751890866,1.1794525845658788,-0.40053633900406493,0
-0.22618898221601064,0.6526971620315226,1.221480302638662,-0.40414812385111293,-0.7647000176525531,0.8258095446528678,-0.40053633900406493,0
-0.25845146899974664,0.0854746717620861,2.0901617622844477,-1.6132936103252404,-0.2264428922729584,0.5428951127224589,-0.40053633900406493,0
-0.687966870236093,0.5091145266500358,0.23905167073388678,-0.06095201157646586,-0.45678873632186806,-1.6496917347382096,-0.40053633900406493,0
0.985311055573393,-0.20169059900088757,1.4864749283632188,-1.155486551465368,-0.2569989736263852,-1.7204203427208118,-0.40053633900406493,0
-0.34961069586589105,-0.30973297809982825,-0.7147843770262341,1.7721864063061106,-0.6753822413886903,-0.30584818306876754,-0.40053633900406493,0
-0.6690251069642369,1.242665416321789,1.4914362381313506,-1.1815923781875584,1.6421790058789096,-0.8716770469295853,-0.40053633900406493,0
-0.20589685397774407,0.123858148547235,-1.0258480334001419,-0.8963384666865529,-0.0572092109309025,-0.5887626149991764,-0.40053633900406493,0
-0.5817230869783004,0.3840128245354739,-0.6656993847005328,-0.534040529981035,0.5210058669877887,1.1087239765832766,-0.40053633900406493,0
0.17491360283338273,-0.6566058794174785,-0.8035464048152104,0.10587058845313993,1.277856497434206,1.0379953686006744,-0.40053633900406493,0
1.9588433525875633,1.5156145845717441,-0.03208530037227219,-0.7371565964292955,1.6962397651965109,-0.800948438946983,-0.40053633900406493,0
-1.1120540920564734,1.1090340526994156,-0.609610755167796,-0.1800200505288944,-0.9198308922161045,-1.3667773028078007,-0.40053633900406493,0
-0.9309726164808836,1.3137459288868814,0.3469579977597533,-0.5875256383874736,0.6784872093477575,1.53309562447889,-0.40053633900406493,0
2.499403492181713,0.7280425053505198,2.40012311875245,-1.5196946706139731,-0.5813635295319926,-1.2960486948251986,-0.40053633900406493,0
-0.816041896342523,-1.4527076201465126,0.004056309783036714,-0.7116874971881343,-0.2358447634586282,-1.2960486948251986,2.4966523698860974,1
0.17629377037515523,-2.3810191142466177,-0.9174011185284345,1.0386763481606682,-0.7552981464668833,0.6136237207050612,2.4966523698860974,1
0.1946586654066677,-0.5556715515750471,1.719077491957347,1.5983598039851856,0.048561839907882536,-0.30584818306876754,2.4966523698860974,0
-0.48168611823760255,-0.27703594231988476,1.3018300922084391,0.7489653442924599,-0.26640084481205495,-1.3667773028078007,-0.40053633900406493,0
-0.9656210220852811,0.21341959437925231,0.07746295421378491,0.3739328579663613,-0.6636299024066031,-0.447305399033972,-0.40053633900406493,0
0.12677182431500736,0.6811293670575596,-0.8242279707327236,1.115083645884152,3.186436348125171,-0.8716770469295853,-0.40053633900406493,0
-0.49582384338441104,-0.20453381950349028,0.2974985307273421,-0.6894020353521183,-1.133723461690092,0.6843523286876634,-0.40053633900406493,0
0.17260750010535786,0.3086674812164751,0.060646159307831696,-1.132564362148323,-1.255947787103799,0.4721665047398568,-0.40053633900406493,0
0.9402266102171716,-0.06948084562981485,-0.3485519546299186,-0.44553541011799985,0.6197255144373214,-1.3667773028078007,-0.40053633900406493,0
-1.20053005946501,0.9355976020405897,0.7987617314055636,-0.13099203448965918,-0.47324201089679013,-0.800948438946983,-0.40053633900406493,0
-0.5499230539501841,-0.5727308745906698,-1.1651670271696568,1.4417248436520438,3.5272541786057,1.4623670164962876,-0.40053633900406493,0
0.18731215930072276,1.0749154066681716,-0.22224739720591508,-0.4493557750041742,0.40113200937049914,-1.508234518773005,-0.40053633900406493,0
-0.13721356475140467,0.8872628534963273,-0.7045064866143735,0.9871014221973169,0.8547722940790659,0.6843523286876634,-0.40053633900406493,0
-0.08555028652356754,-0.41635374694746674,0.5300742089579112,-0.5009307009675256,-0.9738916515337056,-1.0838628708773919,2.4966523698860974,1
-0.5624014265101609,1.3834048312006715,2.5924302835214523,0.623530030529741,0.7231460974796888,1.6038242324614922,-0.40053633900406493,0
-0.33780133973904475,-0.370862218905807,-0.41698192622764446,-0.6703002109212474,-0.8469663905271637,1.2501811925484811,-0.40053633900406493,0
-0.32258113024574814,0.2887649376982495,0.6322846796755607,-0.2029422398459394,-1.2324431091396246,0.89653815263547,-0.40053633900406493,0
-0.5645242605276253,0.9810891300822495,0.7193682926252308,0.7992668152937533,-1.065559895593986,-1.2960486948251986,-0.40053633900406493,0
0.04590784572397555,-0.3879215419214298,-0.7875755386697998,2.2433647422675924,1.7385481855320248,-1.2253200868425962,-0.40053633900406493,0
1.9306871125953955,0.3683751117711533,-0.4851814518520103,-0.5811583635771833,-1.1454758006721792,-1.5789631267556072,-0.40053633900406493,0
-0.5547246941668693,-0.3324787421206565,-0.8484401610004247,-1.5012295736641312,0.9534919415285985,-1.0838628708773919,-0.40053633900406493,0
-0.29878017695650727,-0.37370543940841133,-0.7426184098419113,-0.28189644749353926,-0.7082887905385346,-0.16439096710356313,-0.40053633900406493,0
-0.9785625335175527,1.1090340526994156,1.2651622970806247,-0.4722779643212192,-0.40742891259710173,0.8258095446528678,-0.40053633900406493,0
-0.82916599136868,-0.123502035179286,0.5613860555882146,-0.4289804956112452,-0.8516673261199986,1.4623670164962876,2.4966523698860974,0
-0.9890365972448385,0.1409174715628578,0.49986370204195774,-1.6846070882004918,1.2378985448951094,1.1794525845658788,-0.40053633900406493,0
-0.5424422649759407,-1.4001080408483437,0.5318630458261191,-1.4942255713728119,-1.0843636379653256,1.0379953686006744,-0.40053633900406493,0
-0.9071189092076684,-0.8812202991231696,0.50574679570353,-0.29845136200029393,-1.1666300108399361,1.1794525845658788,2.4966523698860974,1
-0.18166530485827043,0.608627244241165,-0.009398854486526019,-0.5372241673861802,-0.2993073939618993,0.40143789675725455,-0.40053633900406493,0
0.35188677626738,-0.64238977690446,-0.16523218282195937,-1.3000236896589576,-1.0114991362763848,-1.2960486948251986,-0.40053633900406493,0
-0.599925951916177,-0.8442584325893213,-0.9663920120816804,2.1051948788842934,-0.4802934142860424,-1.2253200868425962,-0.40053633900406493,0
-0.8848889284541854,-0.25713339880165925,-0.7008299131477244,-0.7161445895553376,0.9487910059357637,1.1794525845658788,-0.40053633900406493,0
-0.5751254133981221,1.1118772732020183,-0.1849948454206992,0.7648835313181855,-0.21469055329087125,-0.9424056549121874,-0.40053633900406493,0
-0.838391429955792,0.17787933809670614,1.4999512168470062,0.26377900374833924,-0.01019985500255357,0.4721665047398568,-0.40053633900406493,0
-0.09443453700653322,-1.2152987081791036,-0.405247425225837,0.2166611701521909,1.1015714127028977,-1.5789631267556072,-0.40053633900406493,0
-0.20443447243497243,1.2369789753165819,-0.18521953024472532,0.04347129531229482,-1.0303028786477244,-0.30584818306876754,-0.40053633900406493,0
-0.8640559006010124,1.4360044104988403,-0.2784330060857743,-0.7180547719984246,0.4622441720773527,0.11852346482684571,-0.40053633900406493,0
-0.1014038863828947,-0.4902774800151618,0.8963440788248976,-0.8224780788871855,1.0992209449064803,1.6038242324614922,2.4966523698860974,1
-0.1443199374627649,0.011550938694389432,-0.7791028083825935,0.8680333832448883,-0.8164103091737369,-1.508234518773005,-0.40053633900406493,0
1.6876094290997303,-0.9167605554057158,-0.8232639384108338,0.3064397449772841,-0.8493168583235812,-0.447305399033972,2.4966523698860974,1
0.13147446517215608,-0.10786432241496537,0.8400029189130203,1.1507403848217774,0.08146838905772669,0.9672667606180723,-0.40053633900406493,0
-0.6141650743308844,-0.29978170634071466,-0.6581782042449925,-0.06986619631087236,-0.7858542278203102,-1.2960486948251986,-0.40053633900406493,0
-0.2239777681474721,1.4843391590431028,-0.03030894599428809,-1.196237110251226,-1.2277421735467895,-1.7204203427208118,-0.40053633900406493,0
-0.6451333757155595,-0.9821546269656011,1.8807871926134627,0.07530766936374633,-0.45208780072903304,0.6136237207050612,2.4966523698860974,1
-0.5838078970203024,0.7735340333921795,-0.3015265731911233,0.2669626411534844,-0.6166205464782542,1.53309562447889,-0.40053633900406493,0
0.6146060697184059,0.9597649763127218,-0.6133449401277852,0.605701661060928,-0.2334942956622108,0.89653815263547,-0.40053633900406493,0
-0.8112279240256879,-0.24576051679124514,-0.11288253920699019,-0.5868889109064445,-0.5249523024179739,0.40143789675725455,2.4966523698860974,1
0.2777365985329378,-0.0936482199019469,0.16810503706875737,-0.9561908499032817,-0.8516673261199986,0.6136237207050612,-0.40053633900406493,0
-0.07692638037709898,-1.6872733116113172,-0.7280782291144446,-0.5092081582209029,-1.0114991362763848,-1.508234518773005,-0.40053633900406493,0
0.12170401627008748,2.6799133803879562,0.8065805712433607,-1.0943607132865811,-1.0326533464441416,1.1087239765832766,-0.40053633900406493,0
1.3920045352490626,-0.15619907095922783,-0.17880160988664653,-1.39043899196508,-0.2546485058299678,-1.6496917347382096,-0.40053633900406493,0
0.9444462438184503,-2.530288190633312,0.18736936025010612,-0.5123917956260481,1.3507209991231464,-1.154591478859994,-0.40053633900406493,0
0.7766084161288038,-0.3822351009162211,-1.2710867178668483,-0.5684238139566027,-0.8258121803594067,-0.800948438946983,-0.40053633900406493,0
-0.35633819905598024,0.2048899328714409,-0.2273383328340618,-0.16601204594625585,0.6690853381620879,-0.8716770469295853,-0.40053633900406493,0
2.2454122426117546,-0.3836567111675233,-0.7291958920852413,-0.6582023887816959,-0.7599990820597182,0.2599806807920501,-0.40053633900406493,0
0.9425207234033841,0.11248526653682087,0.4639381349866741,0.9941054244886365,-0.3439662820938306,1.3916384085136855,2.4966523698860974,1
-0.9736327764826439,0.8318200536955556,-0.7708989317309739,1.519405596337586,0.2742067483639572,-0.37657679105136976,-0.40053633900406493,0
-1.068962993666143,0.33425646573990925,1.0138283166185433,-0.06986619631087236,-1.201887027786198,-0.5180340070165742,-0.40053633900406493,0
0.3481768694722956,1.5355171280899698,-0.7775588203610808,0.5401187305149381,-0.35101768548308304,1.53309562447889,-0.40053633900406493,0
-0.7841661579218202,0.8545658177163855,0.13738082767052215,2.353518596485615,0.006253419572368608,-0.16439096710356313,-0.40053633900406493,0
-0.40605882895187634,0.5020064753935265,-0.7446674586217049,-0.6219089223630412,-0.0007979838168837832,0.7550809366702657,-0.40053633900406493,0
-0.4841450019841507,-0.22443636302171743,0.12607169152787537,1.1023490962635714,0.6690853381620879,0.11852346482684571,-0.40053633900406493,0
0.3793287821258685,0.6512755517802205,-0.5572956784488307,0.9641792328802719,-1.0091486684799673,-0.6594912229817786,-0.40053633900406493,0
-1.0031458900496348,-0.9124957246518108,0.7069203692975627,0.4738990724879189,-0.08071388889507686,0.4721665047398568,-0.40053633900406493,0
1.8275647209088686,-0.7717563097729284,-0.7544930988108461,1.0233948886159718,0.09792166363264886,0.8258095446528678,-0.40053633900406493,0
-0.29310295762918176,0.5929895314768444,-0.847378189139857,0.25868518390010686,1.1603331076133339,1.1794525845658788,-0.40053633900406493,0
-1.0144218828449996,-0.05810796361940073,-0.2753229456369687,-0.7549849658981084,-1.0114991362763848,0.33070928877465233,-0.40053633900406493,0
-0.6810081401681938,-2.8686314304431515,-0.3476541755253698,2.5197044690341914,0.7584031144259505,-1.5789631267556072,2.4966523698860974,1
0.6065234057451815,-0.9466143706830549,-0.896850138662492,-0.532767075018977,-1.0491066210190638,1.6038242324614922,-0.40053633900406493,0
-0.8386449231255392,0.23616535840008218,-0.49571187264301103,0.7330471572667341,-0.562559787160653,-1.3667773028078007,-0.40053633900406493,0
1.1319273942551458,0.6569619927854274,-0.5003918462853325,0.7152187877979215,2.3167632634507163,-1.7204203427208118,-0.40053633900406493,0
-0.6465861656248814,1.053591252898644,-0.35926097105027344,-0.8116537117096919,-0.5790130617355751,-1.154591478859994,-0.40053633900406493,0
0.4368025348743174,-0.32110586011024234,0.9543434895534121,0.4331485137020612,0.10967400261473603,-1.5789631267556072,-0.40053633900406493,0
-0.27562391845843465,-1.6773220398522037,0.016841260346743867,0.5738652870094768,-1.2042374955826152,1.6745528404440944,-0.40053633900406493,0
-0.06569629039895875,0.4309259628284342,-0.3308873105803112,-0.8715060949264208,-0.8399149871379115,1.1794525845658788,-0.40053633900406493,0
-0.35093708174867666,0.9412840430457968,-0.9096110844373074,-1.2700974980505935,0.9276367957680067,0.7550809366702657,-0.40053633900406493,0
0.8717416622682426,-0.14766940945141643,1.6767253628199832,-0.21376660702343314,0.718445161886854,-1.5789631267556072,-0.40053633900406493,0
-0.9675903899675471,-0.9849978474682054,-0.9060142068697786,0.7043944206204277,-0.6095691430890019,1.3916384085136855,-0.40053633900406493,0
-0.5327752686917959,-2.4435699653038996,-0.7360324559615908,0.6158893007573928,-0.5296532380108088,0.11852346482684571,2.4966523698860974,1
1.2221713052435004,-1.1186292110905787,-0.6438358229779935,-0.03739309477839188,-0.985643990515793,0.2599806807920501,-0.40053633900406493,0
-0.1565872940868438,-0.22727958352432015,1.263939013038705,-1.6998885477451886,-0.2922559905726469,0.9672667606180723,-0.40053633900406493,0
0.40760834311953575,-0.9849978474682054,-0.9870390111031896,-0.5716074513617478,1.6915388296036762,-0.022933751138358716,-0.40053633900406493,0
0.36886225468200773,0.07125856924906764,1.27066131411993,0.34209648391490977,1.242599480487944,-1.3667773028078007,-0.40053633900406493,0
-0.7988067587080732,-1.5493771172350375,0.27462388729668524,1.0329458008314072,-0.9503869735695313,1.6038242324614922,-0.40053633900406493,0
-0.5823249619772813,-0.7362160534903822,0.29173066005244996,-1.0688916140454199,0.06736558227922211,-1.0838628708773919,-0.40053633900406493,0
1.1393132945699027,-0.5741524848419705,1.6891118338880886,0.9578119580699815,0.018005758554455787,-1.154591478859994,-0.40053633900406493,0
0.46215082417402886,0.5716653777073167,-0.5553080819285997,-1.1039116255020165,-0.8422654549343288,-1.5789631267556072,-0.40053633900406493,0
-0.2670733197961903,-1.8336991674954068,1.481075771245703,0.4439728808795546,-0.8916252786590951,-0.09366235912096092,2.4966523698860974,1
0.642074795127219,-1.3261843077806486,-0.05691105304404468,-1.3509618881412802,-0.9668402481444535,1.6038242324614922,2.4966523698860974,1
0.8574172428274984,1.091974729683793,-0.16213076409715477,0.2873379205464132,1.0921695415172277,-1.5789631267556072,-0.40053633900406493,0
-0.6658341760504591,-0.5300825670516145,-0.5878950629448293,-1.196873837732255,-0.5179008990287216,-0.022933751138358716,-0.40053633900406493,0
2.336826332880997,-1.263633456723366,-0.4102058544193019,3.2850509012310853,-0.3651204922615876,-0.447305399033972,-0.40053633900406493,0
0.84740597541417,0.6526971620315226,-0.1618571095037896,-0.128445124565543,0.9299872635644241,-1.0131342628947897,-0.40053633900406493,0
-0.9415357453759184,-1.0219597140020522,0.6567417187899568,1.3322077169150512,-0.33456441090816086,0.40143789675725455,2.4966523698860974,1
-0.3608253707188441,0.2987162094573631,0.3463165898005677,1.1501036573407486,-0.7505972108740486,0.33070928877465233,-0.40053633900406493,0
1.476428037525018,-0.704940627961741,-0.6978533193251564,0.8686701107259173,-0.3087092651475691,0.0477948568442435,-0.40053633900406493,0
-0.4235135464806612,1.848271383376376,-0.9951430278330198,-0.8294820811785047,-1.2512468515109643,1.6745528404440944,-0.40053633900406493,0
0.6679454858916123,0.3797479937815674,-0.11804548920181196,0.9106941244738336,-0.09716716346999903,0.0477948568442435,-0.40053633900406493,0
-0.3793324274604173,2.0245510545378047,-0.5373150523669544,-1.1045483529830458,-0.1253727770270084,-0.7302198309643808,-0.40053633900406493,0
-0.7429063764037447,-2.2530741916294517,0.5370384783111645,0.3803001327766516,-1.176031882025606,-0.6594912229817786,2.4966523698860974,1
-0.7161834004956608,-0.13345330693839796,-0.9601017972005053,-0.6403740193128831,0.6667348703656701,-0.7302198309643808,-0.40053633900406493,0
-0.09108260367413228,-0.4604236647378227,0.7752524013566108,-0.050127644398972486,-0.2475971024407154,-0.5887626149991764,2.4966523698860974,1
1.2335699339236887,-0.7433241047468915,-0.6464465838178521,0.19119207091102972,-0.8892748108626778,-0.5180340070165742,-0.40053633900406493,0
-0.6820255384305577,-1.138531754608804,1.1450048859960018,0.4668950701965996,1.5293565516508725,0.5428951127224589,2.4966523698860974,1
0.13696019438882132,-0.913917334903113,-1.0757616710383835,0.4395157885123515,-0.0548587431344851,1.0379953686006744,-0.40053633900406493,0
1.960866844687154,0.07978823075687905,-0.7722739260386892,-0.9046159239399303,0.40348247716691654,-1.7204203427208118,-0.40053633900406493,0
-0.7024601709372228,0.1835657791019132,-0.7546390479273075,0.7012107832152825,1.705641636382181,-0.7302198309643808,-0.40053633900406493,0
-0.9519676744276924,0.7451018283661426,-0.44701383751424384,0.19946952816440724,0.6220759822337388,-0.447305399033972,-0.40053633900406493,0
-0.4463717792251122,-0.10075627115845613,-0.6821138593446616,-1.391712446927138,1.52230514826162,0.5428951127224589,-0.40053633900406493,0
-1.0875717902339528,-1.0660296317924096,0.6301616961459807,-1.3420477034068738,-0.8399149871379115,1.6745528404440944,-0.40053633900406493,0
-0.9639462543732619,0.26744078392872184,-0.6786091601664768,-0.14882040395847218,-1.3170599498106528,1.3916384085136855,-0.40053633900406493,0
1.461950837065751,-0.4803262082560498,0.4341107445014316,0.8533886511812209,-1.0632094277975688,-0.7302198309643808,-0.40053633900406493,0
2.54416559014235,1.7771908708112836,0.9937219054428749,0.8763108404982659,-0.8281626481558242,-0.23511957508616535,-0.40053633900406493,0
-0.21746333624330563,1.2682544008452215,0.21300935536108445,-1.0300512377026492,0.7160946940904367,1.6038242324614922,-0.40053633900406493,0
-0.0893807738534508,-0.17610161447745334,0.4874061767987332,0.8502050137760757,0.8735760364504054,1.3209098005310833,-0.40053633900406493,0
-0.23370950795740375,-1.189709723655671,-0.5227892745128228,-0.6983162200865247,-0.012550322798970963,1.4623670164962876,-0.40053633900406493,0
-0.3308039005790086,0.8389281049520648,-0.003360209792935801,0.13707023502356214,0.7066928229047671,1.2501811925484811,-0.40053633900406493,0
-1.342022067976156,0.753631489873954,-0.3999356455398867,-1.6897009080487242,-1.0209010074620546,1.3209098005310833,-0.40053633900406493,0
2.882951332667773,0.2717056146826283,-0.4602039889144424,1.0023828817420137,-0.5037980922502169,-0.5887626149991764,2.4966523698860974,1
-0.6588908611077472,0.36411028101724835,-0.4079714886692646,-0.19848514747873633,-0.6142700786818368,-1.7204203427208118,-0.40053633900406493,0
0.3664992872699586,-0.5442986695646329,1.272492399416587,-0.4181561284337516,0.5515619483412157,0.7550809366702657,-0.40053633900406493,0
-0.05097964166178153,0.5887247007229395,-0.19085681486804684,0.3580146709406355,0.21779552124993845,-1.6496917347382096,-0.40053633900406493,0
1.4747597784214113,-0.2215931425191131,-0.5745868079832834,-1.0631610667161588,0.6996414195155145,-0.16439096710356313,-0.40053633900406493,0
-0.019929126276107247,1.029423878626512,0.4944318984115491,0.029463290729656297,-0.13477464821267818,1.1794525845658788,2.4966523698860974,1
0.4203035551071472,-1.3588813435605904,-0.4905306790086315,-0.24942334596105875,0.0744169856684743,0.5428951127224589,-0.40053633900406493,0
-0.77432068874384,0.025767041207407897,-0.23671556356670667,0.8973228473722237,3.5013990328451086,0.89653815263547,-0.40053633900406493,0
-1.3765413290873176,0.2816568864417403,-0.3357353177448744,1.4901161322102505,-0.09246622787716424,-0.7302198309643808,2.4966523698860974,1
0.9642539945674975,0.0030212771865780292,-0.4856404234156191,-1.0599774293110136,3.4144317243776627,0.33070928877465233,-0.40053633900406493,0
0.8130932769805186,-0.4604236647378227,0.24061678296962405,-0.3799524795720098,-0.14652698719476534,1.4623670164962876,-0.40053633900406493,0
-0.2577944421084288,-2.1322373202687945,-1.264788821453228,0.4038590495747259,-0.9785925871265406,1.4623670164962876,-0.40053633900406493,0
0.8836846161467125,1.3606590671798415,-0.7049145680255321,0.5700449221233024,-1.1172701871151698,0.33070928877465233,-0.40053633900406493,0
3.734397893548298,-1.5792309325123766,-1.2052732682583152,0.10523386097211097,1.783207073663956,0.2599806807920501,-0.40053633900406493,0
-0.37139261031392884,-0.14766940945141643,0.8919262374772735,1.7677293139389072,1.5340574872437074,-0.37657679105136976,2.4966523698860974,1
0.4881962196905454,-1.0219597140020522,-1.0250059454058216,0.16062915182163648,-0.5131999634358867,-0.09366235912096092,-0.40053633900406493,0
0.2602260439951411,0.5944111417281466,-0.4814952764698043,-0.556325991817051,-0.28050365159055973,0.33070928877465233,-0.40053633900406493,0
1.7343213691173969,-2.1649343560487373,-0.7294272982501571,1.218870225291884,-0.7059383227421171,-0.800948438946983,-0.40053633900406493,0
0.9315030195944914,0.44087723458754774,0.6902946525111875,1.1481934748976617,1.8255154939994704,0.7550809366702657,-0.40053633900406493,0
